project_id,project_name,donor,implementing_partner,country,province,district,village,gps_lat,gps_long,household_id,gender_head,household_size,children_u5,pregnant_lactating,disability_status,displacement_status,assessment_date,food_security_score,wash_access_score,nutrition_risk_score,priority_level,vulnerability_category,targeted,registration_date,sector,modality,distribution_date,assistance_type,assistance_value_usd,received_assistance,quantity_received,distribution_complete,post_food_security_score,post_wash_access_score,outcome_change,pdm_date,satisfaction_level,used_as_intended,coping_strategy_index,reported_issues,complaint_submitted,complaint_type,resolved,resolution_time_days,enumerator_id,data_collection_tool,survey_round,submission_timestamp
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-28,34.94971,69.73904,HH-10248,Female,5,2,No,No,Returnee,2024-09-30,27,49,1,Low,Moderate,Yes,2024-09-30,Food Security,In-kind,2024-10-15,Multi-purpose assistance,150,Yes,1,Yes,42,82,15,2024-11-22,3,Yes,22,Minor delay,No,,,,EN-10,SurveyCTO,Baseline,2024-10-01 11:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-6,35.87264,71.27,HH-10249,Female,6,1,No,No,Returnee,2024-07-17,45,56,1,Medium,Extreme,Yes,2024-07-17,Health,Voucher,2024-08-01,Multi-purpose assistance,150,Yes,4,Yes,58,89,13,2024-08-16,4,No,18,None,No,,,,EN-27,Kobo,Endline,2024-07-18 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-45,34.0547,69.1563,HH-10250,Male,10,1,Yes,No,IDP,2024-08-03,55,70,3,Medium,Moderate,Yes,2024-08-03,Food Security,Cash,2024-08-18,Multi-purpose assistance,80,Yes,2,Yes,70,76,15,2024-10-10,3,No,18,Minor delay,No,,,,EN-15,SurveyCTO,Baseline,2024-08-03 17:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-27,34.7352,70.18048,HH-10251,Female,12,1,Yes,Yes,Host,2024-06-16,38,69,2,High,High,Yes,2024-06-16,Nutrition,Voucher,2024-07-01,Multi-purpose assistance,150,Yes,2,Yes,49,61,11,2024-09-05,5,No,18,Quantity issue,Yes,Delay,Yes,7,EN-3,SurveyCTO,Baseline,2024-06-17 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-15,35.42713,69.57163,HH-10252,Female,7,3,No,Yes,Returnee,2024-09-26,49,43,5,High,High,Yes,2024-09-26,Nutrition,Voucher,2024-10-11,Multi-purpose assistance,80,Yes,4,Yes,69,85,20,2024-11-22,3,Yes,14,Minor delay,Yes,Quality,Yes,22,EN-15,Kobo,Endline,2024-09-27 14:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-26,35.3737,71.14001,HH-10253,Female,12,2,Yes,Yes,Host,2024-01-06,28,33,1,Medium,Extreme,Yes,2024-01-06,Health,Voucher,2024-01-21,Multi-purpose assistance,150,Yes,5,Yes,43,82,15,2024-03-06,2,Yes,13,Quantity issue,No,,,,EN-20,SurveyCTO,Endline,2024-01-07 2:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-11,35.00749,71.79098,HH-10254,Female,5,0,No,No,Host,2024-10-13,57,57,2,Medium,Extreme,Yes,2024-10-13,WASH,Cash,2024-10-28,Multi-purpose assistance,80,Yes,4,Yes,67,87,10,2024-11-14,4,No,16,Minor delay,No,,,,EN-10,SurveyCTO,Endline,2024-10-14 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-43,35.2733,70.31997,HH-10255,Male,5,0,Yes,Yes,IDP,2024-03-25,51,60,3,High,Moderate,Yes,2024-03-25,Health,Voucher,2024-04-09,Multi-purpose assistance,80,Yes,4,Yes,60,61,9,2024-05-14,5,Yes,22,Minor delay,No,,,,EN-15,SurveyCTO,Baseline,2024-03-26 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-11,35.49987,71.46772,HH-10256,Male,12,0,Yes,No,IDP,2024-06-27,33,45,4,Low,Extreme,Yes,2024-06-27,WASH,Cash,2024-07-12,Multi-purpose assistance,120,Yes,1,Yes,47,72,14,2024-08-01,4,No,8,Minor delay,Yes,Quality,Yes,3,EN-3,SurveyCTO,Endline,2024-06-28 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-29,34.64983,71.19464,HH-10257,Male,6,0,No,No,IDP,2024-01-03,22,34,5,Low,High,Yes,2024-01-03,Food Security,Voucher,2024-01-18,Multi-purpose assistance,120,Yes,2,Yes,47,67,25,2024-02-23,5,Yes,5,None,No,,,,EN-6,SurveyCTO,Endline,2024-01-03 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-39,34.26257,70.99656,HH-10258,Female,11,1,No,No,Returnee,2024-06-01,47,60,3,Low,Moderate,Yes,2024-06-01,Health,Cash,2024-06-16,Multi-purpose assistance,120,Yes,3,Yes,61,79,14,2024-08-01,3,Yes,25,Minor delay,No,,,,EN-3,Kobo,Endline,2024-06-02 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-42,35.04936,69.87211,HH-10259,Female,4,3,No,Yes,IDP,2024-03-20,51,49,2,Low,High,Yes,2024-03-20,WASH,In-kind,2024-04-04,Multi-purpose assistance,80,Yes,5,Yes,72,62,21,2024-06-17,2,No,8,Quantity issue,No,,,,EN-14,SurveyCTO,Baseline,2024-03-21 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-8,35.48103,70.38864,HH-10260,Male,9,0,Yes,No,Host,2024-05-10,25,49,3,Low,Moderate,Yes,2024-05-10,Health,In-kind,2024-05-25,Multi-purpose assistance,120,Yes,5,Yes,46,85,21,2024-07-16,4,Yes,10,None,Yes,Quality,Yes,5,EN-24,SurveyCTO,Baseline,2024-05-11 4:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-31,34.92033,70.21527,HH-10261,Female,7,4,No,No,Host,2024-07-21,20,55,3,High,Extreme,Yes,2024-07-21,Nutrition,Cash,2024-08-05,Multi-purpose assistance,80,Yes,1,Yes,30,86,10,2024-08-27,2,No,11,None,No,,,,EN-7,SurveyCTO,Baseline,2024-07-22 18:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-10,34.94798,69.06545,HH-10262,Male,5,3,No,No,IDP,2024-10-02,25,58,5,High,Extreme,Yes,2024-10-02,WASH,In-kind,2024-10-17,Multi-purpose assistance,120,Yes,1,Yes,39,70,14,2024-11-13,2,Yes,25,Quantity issue,No,,,,EN-14,SurveyCTO,Endline,2024-10-04 0:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-47,35.22299,71.036,HH-10263,Female,6,0,Yes,No,Host,2024-09-06,51,50,5,High,High,Yes,2024-09-06,Health,Voucher,2024-09-21,Multi-purpose assistance,80,Yes,4,Yes,72,79,21,2024-10-31,4,Yes,18,None,No,,,,EN-6,SurveyCTO,Baseline,2024-09-07 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-22,35.84347,71.56036,HH-10264,Female,5,2,No,No,Host,2024-04-28,34,53,4,High,Moderate,Yes,2024-04-28,Nutrition,Voucher,2024-05-13,Multi-purpose assistance,150,Yes,1,Yes,57,81,23,2024-06-29,5,Yes,10,None,No,,,,EN-6,SurveyCTO,Baseline,2024-04-29 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-23,35.76181,70.07113,HH-10265,Male,5,4,Yes,Yes,Returnee,2024-04-30,55,57,1,Low,Extreme,Yes,2024-04-30,Food Security,In-kind,2024-05-15,Multi-purpose assistance,80,Yes,4,Yes,61,68,6,2024-06-12,4,Yes,6,Quantity issue,Yes,Delay,Yes,7,EN-28,Kobo,Baseline,2024-05-01 5:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-36,34.08394,69.31623,HH-10266,Male,6,2,Yes,No,Returnee,2024-02-24,59,58,5,Medium,Moderate,Yes,2024-02-24,Food Security,Cash,2024-03-10,Multi-purpose assistance,150,Yes,3,Yes,83,70,24,2024-05-14,3,Yes,11,Minor delay,Yes,Staff Conduct,Yes,27,EN-25,Kobo,Baseline,2024-02-25 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-46,35.50969,70.08193,HH-10267,Male,5,4,No,Yes,IDP,2024-09-15,25,57,4,Medium,High,Yes,2024-09-15,Protection,In-kind,2024-09-30,Multi-purpose assistance,120,Yes,1,Yes,38,74,13,2024-10-25,3,Yes,21,None,No,,,,EN-3,SurveyCTO,Endline,2024-09-16 2:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-37,34.11562,70.89482,HH-10268,Female,9,3,No,No,Host,2024-02-01,22,50,3,High,High,Yes,2024-02-01,Protection,In-kind,2024-02-16,Multi-purpose assistance,80,Yes,4,Yes,47,74,25,2024-03-27,3,No,24,Quantity issue,Yes,Staff Conduct,Yes,25,EN-12,SurveyCTO,Baseline,2024-02-01 20:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-35,34.56786,69.27846,HH-10269,Female,11,2,Yes,Yes,IDP,2024-10-02,44,64,5,Medium,Extreme,Yes,2024-10-02,WASH,In-kind,2024-10-17,Multi-purpose assistance,120,Yes,5,Yes,53,63,9,2024-11-22,2,Yes,13,Quantity issue,No,,,,EN-17,SurveyCTO,Baseline,2024-10-02 4:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-16,35.61078,71.967,HH-10270,Male,8,2,No,No,Host,2024-06-01,20,66,2,Low,High,Yes,2024-06-01,Protection,In-kind,2024-06-16,Multi-purpose assistance,80,Yes,1,Yes,39,70,19,2024-08-06,3,Yes,19,None,No,,,,EN-5,SurveyCTO,Endline,2024-06-01 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-29,34.15615,71.03047,HH-10271,Female,12,4,No,No,Host,2024-08-05,28,61,4,Medium,Moderate,Yes,2024-08-05,Health,In-kind,2024-08-20,Multi-purpose assistance,120,Yes,2,Yes,48,64,20,2024-10-30,3,Yes,19,None,Yes,,Yes,30,EN-17,Kobo,Baseline,2024-08-06 6:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-39,35.70464,69.33101,HH-10272,Female,12,2,Yes,No,IDP,2024-03-21,55,37,3,Medium,High,Yes,2024-03-21,WASH,Voucher,2024-04-05,Multi-purpose assistance,120,Yes,1,Yes,71,85,16,2024-06-19,3,Yes,23,Minor delay,Yes,Exclusion,Yes,12,EN-29,SurveyCTO,Baseline,2024-03-21 12:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-27,34.96235,69.92911,HH-10273,Female,8,3,No,No,Host,2024-03-03,42,38,2,Low,Moderate,Yes,2024-03-03,Health,Voucher,2024-03-18,Multi-purpose assistance,150,Yes,4,Yes,49,64,7,2024-05-07,4,Yes,24,Quantity issue,Yes,,Yes,16,EN-13,Kobo,Endline,2024-03-03 22:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-11,35.41442,70.71598,HH-10274,Female,11,0,Yes,Yes,Host,2024-08-14,37,64,5,High,Moderate,Yes,2024-08-14,Protection,Cash,2024-08-29,Multi-purpose assistance,120,Yes,5,Yes,62,88,25,2024-10-30,2,Yes,22,None,Yes,Exclusion,Yes,11,EN-26,Kobo,Baseline,2024-08-15 22:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-3,34.98295,71.80155,HH-10275,Female,9,1,No,Yes,Host,2024-09-30,40,50,4,Medium,Extreme,Yes,2024-09-30,Food Security,Cash,2024-10-15,Multi-purpose assistance,150,Yes,2,Yes,57,69,17,2024-12-07,3,Yes,13,None,No,,,,EN-5,SurveyCTO,Endline,2024-10-01 20:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-25,34.19749,69.42738,HH-10276,Female,7,3,Yes,Yes,IDP,2024-06-15,21,45,5,Low,Extreme,Yes,2024-06-15,Health,In-kind,2024-06-30,Multi-purpose assistance,150,Yes,4,Yes,27,90,6,2024-07-26,2,Yes,6,Minor delay,No,,,,EN-15,SurveyCTO,Baseline,2024-06-16 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-38,35.35019,69.73895,HH-10277,Male,7,4,No,No,IDP,2024-04-29,21,70,5,High,Extreme,Yes,2024-04-29,WASH,In-kind,2024-05-14,Multi-purpose assistance,80,Yes,2,Yes,34,77,13,2024-07-26,5,No,19,None,No,,,,EN-1,SurveyCTO,Endline,2024-04-30 18:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-17,35.67898,70.14046,HH-10278,Female,6,4,No,Yes,IDP,2024-01-31,50,64,5,High,High,Yes,2024-01-31,Food Security,Voucher,2024-02-15,Multi-purpose assistance,150,Yes,1,Yes,63,86,13,2024-04-29,3,No,22,Minor delay,No,,,,EN-29,SurveyCTO,Baseline,2024-02-01 16:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-16,35.32455,69.96491,HH-10279,Male,10,4,No,Yes,Host,2024-06-24,36,38,1,Low,High,Yes,2024-06-24,Food Security,Cash,2024-07-09,Multi-purpose assistance,150,Yes,2,Yes,55,73,19,2024-09-02,5,Yes,22,None,No,,,,EN-26,Kobo,Baseline,2024-06-25 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-25,34.35437,71.3039,HH-10280,Male,4,3,No,Yes,Returnee,2024-03-04,44,30,2,Low,Extreme,Yes,2024-03-04,WASH,In-kind,2024-03-19,Multi-purpose assistance,150,Yes,3,Yes,68,66,24,2024-04-25,2,No,25,Minor delay,No,,,,EN-26,Kobo,Baseline,2024-03-05 8:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-13,35.96853,70.91531,HH-10281,Male,7,4,No,Yes,Host,2024-05-23,58,42,5,Low,Moderate,Yes,2024-05-23,Protection,In-kind,2024-06-07,Multi-purpose assistance,80,Yes,1,Yes,69,78,11,2024-07-23,3,No,7,None,Yes,Delay,Yes,21,EN-28,Kobo,Endline,2024-05-23 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Paghman,Village-1,35.87578,70.9229,HH-10282,Male,8,3,No,No,IDP,2024-09-29,36,63,4,Medium,High,Yes,2024-09-29,Protection,Cash,2024-10-14,Multi-purpose assistance,150,Yes,2,Yes,58,61,22,2024-12-07,4,Yes,22,Minor delay,No,,,,EN-11,Kobo,Endline,2024-09-29 13:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-28,35.91555,71.75099,HH-10283,Male,5,2,No,Yes,Host,2024-10-19,21,70,1,High,High,Yes,2024-10-19,Health,Cash,2024-11-03,Multi-purpose assistance,150,Yes,3,Yes,33,86,12,2025-01-08,4,Yes,8,Minor delay,No,,,,EN-8,SurveyCTO,Baseline,2024-10-19 22:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-38,34.24965,71.92358,HH-10284,Male,9,2,Yes,Yes,IDP,2024-08-12,26,58,1,Medium,Moderate,Yes,2024-08-12,Health,Cash,2024-08-27,Multi-purpose assistance,80,Yes,1,Yes,51,77,25,2024-10-29,2,Yes,17,Minor delay,No,,,,EN-4,SurveyCTO,Baseline,2024-08-13 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-7,34.67923,71.81275,HH-10285,Male,10,4,No,No,IDP,2024-07-15,47,36,1,High,Moderate,Yes,2024-07-15,Food Security,In-kind,2024-07-30,Multi-purpose assistance,80,Yes,5,Yes,71,64,24,2024-09-12,4,Yes,18,Minor delay,No,,,,EN-24,SurveyCTO,Baseline,2024-07-15 16:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-33,35.91948,71.26312,HH-10286,Female,12,4,Yes,Yes,Returnee,2024-01-31,39,49,5,Medium,High,Yes,2024-01-31,WASH,Cash,2024-02-15,Multi-purpose assistance,150,Yes,5,Yes,62,81,23,2024-03-09,3,Yes,12,Quantity issue,No,,,,EN-27,Kobo,Endline,2024-01-31 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Injil,Village-43,34.95145,71.07552,HH-10287,Female,12,2,No,No,Returnee,2024-04-13,24,56,3,High,Extreme,Yes,2024-04-13,Health,Cash,2024-04-28,Multi-purpose assistance,120,Yes,2,Yes,39,89,15,2024-07-02,2,No,12,Quantity issue,Yes,Quality,Yes,17,EN-20,Kobo,Baseline,2024-04-14 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Kama,Village-24,34.01978,70.07366,HH-10288,Male,5,2,No,Yes,Host,2024-07-11,45,67,3,High,Extreme,Yes,2024-07-11,Nutrition,Cash,2024-07-26,Multi-purpose assistance,120,Yes,2,Yes,55,67,10,2024-08-23,4,No,10,Minor delay,Yes,,Yes,10,EN-6,Kobo,Baseline,2024-07-11 12:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Jalalabad,Village-8,34.67677,69.63071,HH-10289,Female,6,2,No,No,IDP,2024-01-11,28,63,5,Medium,Moderate,Yes,2024-01-11,Food Security,Cash,2024-01-26,Multi-purpose assistance,80,Yes,2,Yes,45,85,17,2024-04-03,3,Yes,22,Minor delay,No,,,,EN-23,SurveyCTO,Endline,2024-01-12 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-13,35.70887,69.88255,HH-10290,Male,8,1,Yes,No,Returnee,2024-05-05,22,38,5,Low,High,Yes,2024-05-05,Nutrition,In-kind,2024-05-20,Multi-purpose assistance,80,Yes,4,Yes,46,85,24,2024-08-01,2,Yes,21,Minor delay,No,,,,EN-25,SurveyCTO,Endline,2024-05-06 10:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-31,35.4313,70.48438,HH-10291,Female,12,3,Yes,Yes,IDP,2024-06-13,43,42,4,High,High,Yes,2024-06-13,Nutrition,Voucher,2024-06-28,Multi-purpose assistance,120,Yes,4,Yes,64,78,21,2024-08-27,3,Yes,13,Quantity issue,No,,,,EN-3,Kobo,Baseline,2024-06-13 19:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Chimtal,Village-33,35.24225,70.27831,HH-10292,Female,9,3,No,No,Returnee,2024-06-29,57,47,4,High,Extreme,Yes,2024-06-29,Health,Cash,2024-07-14,Multi-purpose assistance,120,Yes,1,Yes,63,71,6,2024-08-12,2,Yes,21,Quantity issue,No,,,,EN-18,Kobo,Endline,2024-06-29 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Kabul City,Village-22,34.39329,69.98772,HH-10293,Female,7,1,Yes,No,Host,2024-02-06,22,64,3,High,High,Yes,2024-02-06,WASH,Voucher,2024-02-21,Multi-purpose assistance,120,Yes,4,Yes,44,86,22,2024-03-30,2,Yes,25,Quantity issue,Yes,Quality,Yes,30,EN-13,Kobo,Baseline,2024-02-07 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-47,35.6288,70.02198,HH-10294,Male,8,1,No,No,Returnee,2024-04-29,57,43,4,Medium,Moderate,Yes,2024-04-29,Food Security,Voucher,2024-05-14,Multi-purpose assistance,80,Yes,5,Yes,79,87,22,2024-07-01,3,Yes,5,Minor delay,No,,,,EN-26,SurveyCTO,Endline,2024-04-29 15:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-38,34.04648,71.35607,HH-10295,Male,5,2,No,No,IDP,2024-07-25,54,55,1,Low,High,Yes,2024-07-25,Nutrition,Voucher,2024-08-09,Multi-purpose assistance,80,Yes,3,Yes,68,78,14,2024-10-11,5,No,14,None,No,,,,EN-6,Kobo,Baseline,2024-07-25 3:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Mazar-e-Sharif,Village-14,34.46608,70.97871,HH-10296,Male,10,0,No,No,IDP,2024-04-05,24,40,3,Medium,High,Yes,2024-04-05,Nutrition,Cash,2024-04-20,Multi-purpose assistance,80,Yes,5,Yes,41,73,17,2024-05-17,5,No,7,Minor delay,No,,,,EN-29,Kobo,Baseline,2024-04-05 14:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-38,34.40595,71.15032,HH-10297,Female,7,1,Yes,Yes,Returnee,2024-08-31,58,34,4,Low,Extreme,Yes,2024-08-31,Protection,Voucher,2024-09-15,Multi-purpose assistance,150,Yes,4,Yes,81,74,23,2024-10-10,5,No,6,Quantity issue,No,,,,EN-3,SurveyCTO,Endline,2024-08-31 23:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-47,34.86415,70.15399,HH-10298,Male,12,0,No,No,IDP,2024-03-30,35,45,2,Medium,Moderate,Yes,2024-03-30,Protection,Voucher,2024-04-14,Multi-purpose assistance,150,Yes,1,Yes,45,82,10,2024-05-25,3,Yes,18,Quantity issue,No,,,,EN-4,SurveyCTO,Baseline,2024-03-30 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-3,34.92433,69.21959,HH-10299,Female,9,2,No,Yes,Returnee,2024-08-18,36,32,1,Medium,Extreme,Yes,2024-08-18,Nutrition,Voucher,2024-09-02,Multi-purpose assistance,150,Yes,4,Yes,47,75,11,2024-09-27,5,Yes,7,Quantity issue,No,,,,EN-22,Kobo,Endline,2024-08-18 9:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Balkh,Dihdadi,Village-12,34.58829,70.60396,HH-10300,Female,5,0,Yes,No,Returnee,2024-03-23,21,39,4,Medium,Extreme,Yes,2024-03-23,Nutrition,In-kind,2024-04-07,Multi-purpose assistance,80,Yes,5,Yes,45,66,24,2024-05-02,5,No,6,Quantity issue,Yes,,Yes,23,EN-22,Kobo,Endline,2024-03-24 21:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Nangarhar,Surkh Rod,Village-50,34.40348,69.7491,HH-10301,Male,6,0,Yes,No,IDP,2024-01-27,20,30,3,High,Moderate,Yes,2024-01-27,Food Security,Cash,2024-02-11,Multi-purpose assistance,80,Yes,2,Yes,26,83,6,2024-04-04,3,Yes,18,Quantity issue,No,,,,EN-4,SurveyCTO,Endline,2024-01-28 12:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Obe,Village-8,34.46482,69.31766,HH-10302,Female,5,0,No,No,Returnee,2024-04-16,54,30,4,High,High,Yes,2024-04-16,Nutrition,Cash,2024-05-01,Multi-purpose assistance,150,Yes,3,Yes,71,80,17,2024-07-14,4,Yes,7,None,No,,,,EN-14,SurveyCTO,Endline,2024-04-16 7:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Herat,Guzara,Village-25,35.3558,71.9171,HH-10303,Male,8,1,No,No,Returnee,2024-02-18,40,34,3,High,Moderate,Yes,2024-02-18,Protection,Voucher,2024-03-04,Multi-purpose assistance,120,Yes,5,Yes,65,80,25,2024-04-26,3,No,23,Quantity issue,No,,,,EN-1,Kobo,Baseline,2024-02-19 16:00:00
AFG-HRP-2024-01,Integrated Humanitarian Response Program,ECHO / UN pooled funds,International NGO XYZ,Afghanistan,Kabul,Bagrami,Village-6,34.11985,70.12357,HH-10304,Female,6,1,No,Yes,Host,2024-05-01,47,32,2,Low,Moderate,Yes,2024-05-01,Health,In-kind,2024-05-16,Multi-purpose assistance,120,Yes,2,Yes,59,68,12,2024-07-17,4,No,6,Quantity issue,No,,,,EN-26,SurveyCTO,Endline,2024-05-01 2:00:00
